cellID,time,cycles,capacity
1,0,4.42231076107941,99.1358023122696
1,11.5790524305569,104.91587314604,96.2201708068794
1,30.3981642361123,265.395305263837,92.2827074686506
1,39.3305395833348,352.462088237127,89.9553029891182
1,47.8520325231497,436.748600788488,88.0913197694542
1,56.7385924768531,518.776556903435,86.0614991144905
1,58.739837962963,525.037549479743,85.8739036222097
1,67.8256416666673,603.548664082021,81.8726780525066
1,78.7775134259269,676.318171156819,76.0267489808816
1,87.6804900462981,742.033752112501,64.981906627017
1,96.6506644675936,799.333086515453,55.1891838855423
1,105.682137731482,848.640448769579,45.5199564725803
1,114.687957175926,889.665038211072,33.7805806369992
1,123.665732870372,922.69325716043,26.5587268686431
1,133.102032870372,950.274401970661,20.1845126268529
2,0,4.45247774957186,99.5877421450427
2,11.5782234953703,103.976470413496,95.51789069234
2,19.6674053240733,179.138446748568,93.8544143503571
2,30.3977315972221,267.672731937747,91.4523256972127
2,39.3300853009246,353.147412377172,89.2121234969268
2,47.8516293981478,435.712935338517,87.1096272994937
2,56.7382844907404,515.71126570872,84.7290978687139
2,58.7393729166659,521.865239182918,84.3742404494323
2,67.825424537035,597.511182904635,79.2375012165025
2,78.7772416666647,667.036278603258,72.6607285211464
2,87.6800775462941,729.553365351863,61.386356777311
2,96.6503768518512,783.811543339713,51.2428231691415
2,105.683262268517,831.339675766905,43.3032246075183
2,114.687709722221,873.00050055054,35.8200854040931
2,123.665703472222,908.842919374473,29.729662898889
2,133.101989930554,940.094468432673,25.0094830081326
2,143.33107974537,967.674048985548,20.953419623151
3,0,4.39666723028593,99.3660163140039
3,11.4228201388899,103.378542191982,95.5695879759308
3,20.1374686342616,193.758841640465,93.6540697764792
3,28.8014939814834,281.163542161895,91.7072832503559
3,37.1778172453714,366.597297620111,89.4683917875817
3,46.269337152778,449.512353849427,87.8103766420257
3,54.9980817129629,530.196491329867,85.6671011005764
3,63.7254988425942,608.152421550323,82.2609103789374
3,73.8655453703718,681.133326713056,77.4290842468995
3,82.776221875002,747.443609819649,66.7827030798386
3,91.7453565972243,804.836808112422,55.4431591504859
3,100.770091435186,853.967317590699,45.9263823716823
3,109.775865972224,896.023379912194,35.5089334360535
3,118.753317592594,931.365918318231,29.2112703619087
3,128.189657060187,962.073686248572,23.6665823335529
4,0,4.38583837645097,99.2144144986162
4,11.4219540509278,104.905250816039,96.4171725304245
4,20.1369890046313,197.010476078907,94.0628199317183
4,28.8010305555579,286.08014571071,92.180519140596
4,37.1773598379642,372.577431275548,89.9565346889839
4,46.2688445601861,456.750317929848,88.498566251105
4,54.9975981481484,538.857539600659,86.5583777417055
4,63.725005787037,618.657645396066,83.8823411873277
4,73.8651460648162,694.561037174752,80.2912691275147
4,82.7758209490748,764.287860266871,70.8173945742011
4,91.7450296296317,825.269981319359,59.1417434112078
4,100.769699768521,877.136941583024,47.7629857248118
4,109.775492013889,920.388649654275,35.4098486866467
4,118.753026273148,955.632247192371,27.8675852484436
4,128.189352083333,985.515374785837,22.4385708803753
5,0,4.36305997826354,98.7770699394861
5,11.4223770833347,103.732889880831,95.5199345444271
5,20.1372096064825,194.897083452638,93.2651791765631
5,28.8012319444451,283.335398726906,91.4602037181966
5,37.1775634259261,369.305643268178,89.5600680959359
5,46.2690704861118,453.100773312294,87.8339640282345
5,54.9978081018533,534.875832861659,86.0516041074997
5,63.7252268518535,614.648309501338,83.724188409129
5,73.8653202546305,691.043342306031,80.7392958528441
5,82.7759958333329,762.722751410911,73.6946436492774
5,91.7451671296303,826.983137701982,63.5974864154697
5,100.769876851853,882.27029717525,51.8358922804878
5,109.775653472223,928.505753619845,38.9793750955259
5,118.753141087964,965.34078814024,30.5503534231861
5,128.189478935185,996.491718578429,23.6590719301799
6,0,4.41071975796524,98.9887318186497
6,11.5784070601866,104.732429894196,96.4365225002906
6,30.3976682870366,265.136388694188,92.5245092725704
6,39.3300221064825,352.466006543255,90.4844220766225
6,47.8516108796304,437.030174376898,88.5027984683827
6,56.7381802083331,519.421158629899,86.7215492067476
6,58.7393851851865,525.74672931316,86.6497165046206
