cellID,time,cycles,capacity
1,0,4.10737333705423,97.2647066814448
1,29.8861998842601,8.20416958537381,97.4481589651345
1,74.1724562500003,66.954044988824,96.0225124978452
1,85.1725914351835,119.661385404838,95.6238625497944
1,93.0115531250007,123.68856323698,95.7177990996356
1,103.110572569445,178.31348332059,94.9342282897038
1,113.237678819445,232.922305046313,94.469563321314
1,123.364532407406,287.509815443032,93.835174535343
1,133.986361342591,342.078532323246,93.4476815648797
1,144.093069328704,396.625066359129,92.9271648970718
1,158.989316666667,451.156108862607,92.6723372486937
1,181.088569444443,505.664577949998,92.0215893150752
1,191.176786689813,560.1557396733,91.4632703032326
1,201.258145717592,614.635171180438,91.3104322980336
1,211.339680439813,669.100500422835,90.9480857316179
1,227.819326041666,723.538312152343,90.3951958832348
1,237.923794675925,777.971716201261,90.2317497135193
1,247.994918518519,832.394126757315,90.0341483392206
1,258.104309837962,886.806764358771,89.5221793454017
1,270.193034953704,941.222680266707,89.4911606848088
1,280.454106018518,995.619648779059,89.0911567098288
1,283.695405902777,1008.80606788837,89.1983786564464
1,293.730215624999,1063.17868767656,88.7489264314354
1,303.77504375,1117.54016880561,88.4203148433538
1,313.859567245369,1171.8887396651,88.1388355463808
1,325.240480092593,1226.23387057305,87.9759671460146
1,335.280504398147,1280.56421653859,87.711037699752
1,345.315854976851,1334.88813078552,87.4040615756659
1,368.034320486111,1443.50767900433,86.7563349646148
2,29.8877354166657,8.70110697217837,96.6681773712908
2,74.1608057870357,67.4137934532979,94.9875783344931
2,85.1605611111113,120.102440572655,93.9515129684878
2,103.103918518518,178.718910883528,93.8046306673641
2,113.219730439815,233.287429536559,92.9524006587599
2,123.331604166666,287.840999457146,92.4095801869151
2,133.976786342592,342.376598204372,92.0735965885208
2,144.074377430556,396.895136696553,91.5767819860776
2,158.977188541666,451.401961773851,91.5743077608461
2,181.108500694445,505.897556330824,91.2431489184254
2,191.189105787037,560.367164325028,90.8229006701517
2,201.220278935184,614.822451166359,90.3386347826574
2,211.330173263889,669.264916411947,89.9355437919867
2,218.625092939814,707.096665526799,89.7582485724664
2,228.671096527778,761.516439612114,89.4197172834966
2,238.770160416665,815.924858040504,89.1602791441127
2,248.821099884259,870.321401207612,88.8568503624436
2,259.988230439814,924.71629615517,88.543211490747
2,270.084744560186,979.100479878642,88.3911375089263
2,280.291935763889,1033.4700271811,87.9606357952178
2,283.736142592593,1047.62830865497,87.9542986109728
2,293.768827893519,1101.97233816553,87.4758437849403
2,303.757811805556,1156.30249494627,87.1587381769881
2,313.78473449074,1210.62275391924,86.8187503489453
2,325.230240856481,1264.9304802988,86.306925279239
2,335.251504513889,1319.21618522981,85.7624151035185
2,345.267527199073,1373.48921735137,85.4447112452523
2,357.987438888889,1427.75674427267,85.0931507911275
2,368.002847685185,1481.99838996993,84.5333433886373
2,378.013364467593,1536.22239271505,83.9223314974601
2,388.066799189815,1590.42850248424,83.314075236772
3,29.9019990740744,8.62685868780639,96.2340964563148
3,74.1638752314807,67.293897436924,94.9943667322206
3,85.1650148148145,119.965996995764,94.0458523342814
3,103.102647222223,178.532277857136,93.6514425284258
3,113.222007986111,233.071592862321,92.6858480469331
3,123.325922685186,287.587042017699,91.9566755974837
3,133.983565162037,342.088673925883,91.5561120923752
3,144.07954074074,396.564451854643,90.9591182398264
3,158.984838773147,451.039777540487,91.1385394880627
3,181.118418055555,505.500354696183,90.6542491365519
3,191.198494212964,559.936328700599,90.3110030113192
3,201.230175000001,614.350562517977,89.5962584779815
3,211.296022106481,668.752802289476,89.3448018975024
3,218.666588773148,706.545461801284,89.0145592586444
3,228.674282638889,760.925307169754,88.7328138961654
3,238.772368402779,815.28772297139,88.250795899298
3,248.819757060185,869.642170852869,88.1293944004189
3,259.999502199074,923.994596095115,87.8969666263241
3,270.091551157407,978.328936376013,87.3717536317546
3,280.290102777779,1032.65322973383,87.198119781426
3,283.694229050927,1046.76865078688,87.0596657396698
3,293.771449305556,1101.07062117967,86.6885937222619
3,303.762160069446,1155.35666975068,86.2559539599555
3,313.786672800926,1209.63486529349,85.9773242035076
3,325.237276157408,1263.89864121231,85.5068210841958
3,335.25748414352,1318.14102941307,84.9916443389435
3,345.272587499999,1372.36688179756,84.5577631663379
3,357.994327893519,1426.59345956087,84.2490253296145
3,368.008343171295,1480.79884333664,83.7472468781069
3,378.021536921296,1534.98534778252,83.232812153202
3,388.073707754629,1589.1531281259,82.6044926405516
3,398.079495833334,1643.2982826497,81.9536404823713
3,408.079202314814,1695.82151972313,81.456897298802
3,422.032600231482,1750.5025368951,80.9718731162481
4,0,1.71736369263432,97.3415804947923
4,7.04654618055456,6.06598963018555,97.1464629139304
4,36.9580416666661,10.1746054255294,97.3438642449764
4,81.2035112268505,68.9639165354139,95.8314284292582
4,92.2042030092577,123.636219312954,95.6148627485484
4,102.340230208332,178.284472239966,94.9314843204347
4,112.470815046294,232.914395166924,94.1986464081043
4,123.327502199072,287.5282092248,94.0271387905394
4,133.43989398148,342.119974089052,93.6097593942524
4,143.541878819444,396.695793721361,93.2318324629544
4,166.068111574073,485.965615141236,92.7887455265377
4,181.901182291665,540.510786589935,92.3910201779697
4,191.985132523146,595.039891431952,92.0570004151052
4,207.3329625,649.567927571736,91.8735726558867
4,217.413822453704,704.075011203535,91.4140369578116
4,227.488947106481,758.568492584912,91.1571833226737
4,243.307452893517,813.062277612412,91.0399701541096
4,253.377845254629,867.535988345052,90.614217439639
4,263.40427210648,921.995629480127,90.2161502839162
4,274.379109722221,976.446064313127,89.959522612309
4,284.595773958332,1030.88170171803,89.5770460574568
4,290.782419097222,1061.30054251189,89.3926667995402
4,300.829395833333,1115.70971893614,88.9021112833528
4,310.838667939813,1170.10490416667,88.4202201939522
4,325.061994675925,1224.49240286501,88.0766072457524
4,335.147980324074,1278.85115122478,87.5024383336388
4,345.182062037035,1333.1945793166,86.9139576402899
4,358.993102662036,1387.52081455437,86.4468602961578
5,0,1.6834813275615,97.4079746157419
5,7.03780254629475,6.04937233126454,97.0828236695524
5,36.9529228009256,10.1457768630836,97.2973910549412
5,81.2080541666652,68.8976009761267,96.0596164276307
5,92.2136268518506,123.54769654529,95.4197590792105
5,102.377408333332,178.176046310783,94.7924873501453
5,112.535894444444,232.785377832177,94.3445677142282
5,123.337741435184,287.378888933559,93.8185900574942
5,133.475400578703,341.955870704673,93.5769698907654
5,143.608667245369,396.517934742851,93.1806749638995
5,166.067273379628,485.692588276106,92.6089592648008
5,181.966685648147,540.221060391317,92.3057399960432
5,192.038248379628,594.732545833735,91.9663380812862
5,207.384769675925,649.241873009046,91.7300053600176
5,217.446892939814,703.733038485651,91.2940542517283
5,227.549069444443,758.209856941815,90.989905566911
5,243.316990046297,812.687037453012,90.9225883723968
5,253.375207986111,867.139499578285,90.3805611238461
5,263.495514236109,921.579986649143,90.0949214556022
5,274.386981018517,976.011283355343,89.8395399939652
5,284.628341435186,1030.43421115568,89.5318016787582
5,290.730996643517,1060.44366034854,89.3380328161584
5,300.854146296296,1114.83966575928,88.9047006194767
5,310.928921412036,1169.22126130407,88.5038003000184
5,325.107954398148,1223.59852857332,88.1995537104504
5,335.182169791667,1277.95159061675,87.716861102629
5,345.249658101852,1332.2866238136,87.1935617910554
5,359.002305787037,1386.62181463508,87.0338832539667
5,369.070109490741,1440.92365382063,86.2743885916322
5,379.13115335648,1495.21347653081,85.8494870860929
6,0,1.67976190938027,97.6982332676391
6,7.09508402777767,6.06551046725251,97.6844030303576
6,36.946564930556,10.1764790790506,97.4636909855583
6,81.1916575231486,68.9798373314882,95.8952056944862
6,92.1913785879617,123.651898479192,95.4516369561401
6,102.346888657408,178.293107465543,94.939595215264
6,112.486649652777,232.918857169697,94.5485517034232
6,123.318284953703,287.537147360295,93.9980533172168
6,133.449776851852,342.131966076381,93.6224128830979
6,143.57375625,396.715637102502,93.3135248027718
6,166.053234722222,485.902694429098,92.6395233912926
6,181.932746064815,540.443570899569,92.3332271843666
6,192.03257175926,594.971218023272,91.8047464256233
6,207.325210185183,649.499401387209,91.8313770915334
6,217.421095138888,704.003036458921,91.4280125565282
6,227.509284953704,758.49530045364,91.1523004836935
6,243.257658796297,812.985209217237,90.9824253976694
6,253.385769675926,867.449046395274,90.5406301100062
6,263.464760995369,921.898353534041,90.1251353137495
6,274.369344328703,976.336145686118,89.8191864469161
6,284.632315046296,1030.75778404369,89.3877765558821
6,290.764052662035,1060.98799367479,89.1080399559381
6,300.813628819444,1115.37942454437,88.3853583353116
6,310.862850578703,1169.76236840216,88.1098804126369
6,325.091904976851,1224.13322844643,87.7652718456161
6,335.145472222222,1278.47904993977,87.1673706646749
6,345.191375231481,1332.80379562585,86.611225073284
6,358.984134143519,1387.11779130483,86.1949081097598
7,0,1.67246198559844,96.9928828139125
7,7.09137118055589,6.03891497441937,96.9321689376289
7,36.9568665509257,10.1266542287083,97.012402045841
7,81.1848099537028,68.8595224223622,95.6670687132025
7,92.1787113425936,123.498363316642,95.1115215620495
7,102.298753935184,178.118435377722,94.5059006258174
7,112.417559606483,232.720090877748,94.1092568608677
7,123.303459143517,287.306203529173,93.5858640420038
7,133.409154976852,341.874701231607,93.2733380014885
7,143.510033333335,396.424358148266,92.8705456960469
7,166.049027314815,485.672396227503,92.215567089036
7,181.871798263888,540.18527418928,91.829533529616
7,191.948225347223,594.683730133688,91.5496828863123
7,207.31455601852,649.174554758146,91.2892632568401
7,217.427176041667,703.645165511959,90.9397837580507
7,227.489713078704,758.105051462574,90.6983449961391
7,243.246366435185,812.562620946949,90.4728739616771
7,253.346284490741,867.000998773797,90.0770289192545
7,263.363442245371,921.42590178764,89.7410468186375
7,274.401086921297,975.840127638332,89.4570848525772
7,284.562456712963,1030.24566541266,89.24707271677
7,290.760401273149,1060.73429642319,89.0711441798511
7,300.800649189814,1115.12046181177,88.739316276855
7,310.806930092592,1169.49858971779,88.4320034716332
7,325.043367708334,1223.86534096665,88.1914019077265
7,335.123417939814,1278.21997214305,87.9093267215948
7,345.157149652778,1332.55903515609,87.6275924739971
7,358.973614583333,1386.89980454216,87.4516762079806
7,369.004432060186,1441.22338688982,87.2639562049324
7,379.033130092593,1495.53967232321,86.9449010006065
7,390.203365393518,1549.84596597636,86.6223201161013
7,400.227934027778,1604.13708262877,86.3404473238916
7,410.245577777779,1658.41936982866,85.9976483859688
7,421.014986689814,1712.69194420417,85.7673401802886
7,431.034112152777,1766.95076676373,85.4675047593285
7,441.046453356481,1821.20251061697,85.2578118868705
7,462.042944907408,1929.67550931939,84.4639955621995
7,472.052795717592,1982.26205802247,84.0607494019958
7,485.028801620371,2037.03632665993,83.7197462397479
7,495.050410648148,2091.2062305523,83.3170258014006
8,0,1.69549318284279,97.6797411444482
8,7.09520381944599,6.09139468371081,97.4161604933804
8,36.9750416666656,10.212125077592,97.7068041181209
8,81.1864798611127,68.9961167124163,96.3250922143155
8,92.1843825231493,123.654900775441,95.50195419123
8,102.317514351852,178.291131753876,94.8581248986182
8,112.441887152777,232.905145813108,94.2826993856108
8,123.308315972222,287.506139627508,93.8012084380342
8,133.417617129631,342.085062384268,93.341168937995
8,143.518347800926,396.644564055686,92.8380272106391
8,166.053103587964,485.885862716373,92.3991883602652
8,181.878057870371,540.416103322727,92.1449885815545
8,191.96441689815,594.92388960349,91.6888086500394
8,207.361431944445,649.426199327405,91.4451007660425
8,217.396769328705,703.906916589523,91.0078769058386
8,227.508416550927,758.376169260677,90.7882332226376
8,243.293484259259,812.841407653541,90.5231847521945
8,253.313436921297,867.285719493486,90.1802245426712
8,263.410238425925,921.717881314304,89.6189618455109
8,274.403623148148,976.148500799446,89.6334377827289
8,284.615092013889,1030.56199548079,89.2741446825633
8,290.764091435185,1060.96262275616,89.0484643620285
8,300.761475347223,1115.35212004457,88.6833476870379
8,310.802801273148,1169.73576456865,88.4795627145436
8,325.088749768519,1224.11329748674,88.2983403792904
8,335.128348032407,1278.47100329271,87.9129363884739
8,345.161440856482,1332.82511735862,87.7310332758926
9,0,1.39792675625144,97.4572033722806
9,6.99135833333212,6.02466702273994,96.8457368575507
9,36.8532423611096,10.1211035529324,97.1666340406313
9,81.0704892361109,68.8679825457567,95.6576756030057
9,92.0657898148149,123.502025404786,95.0198653940521
9,102.210806134258,178.10825542877,94.251052772105
9,112.349192708333,232.69524178215,93.5601515115302
9,123.197305555553,287.272340324098,93.244740864547
9,133.31913935185,341.824378868202,92.7187240910879
9,143.434892824074,396.356154693107,92.1470804995111
9,165.926950810185,485.507799426621,91.8625248414173
9,181.805436805556,540.0145375864,91.6206658504748
9,191.901294907406,594.499738033737,91.1354844642226
9,207.243788310184,648.975585009734,90.8431307276153
9,217.332387962962,703.434812032148,90.4030809142568
9,227.422320254627,757.872769097746,89.8782658089605
9,243.17324560185,812.309402463466,89.8158684069452
9,253.211282407407,866.722823947402,89.3377748639871
9,263.284842708332,921.116147533516,88.9989230644834
9,274.28706423611,975.50211660883,88.7604712645364
9,284.463376967592,1029.87758813139,88.4515500676892
9,290.596004513888,1060.14590472606,88.3545618716573
9,300.694462152777,1114.5026750805,88.0166496148483
9,310.754966550925,1168.84841938927,87.71677459374
9,324.923925810183,1223.18443837519,87.4095347256062
9,335.014280208333,1277.50599694115,87.1576648189469
9,345.05863946759,1331.81483148986,86.729968438971
10,0,1.35725485823059,97.5600045115725
10,6.97594976851786,6.04709115621518,96.8951778309822
10,36.8438498842606,10.1437267028429,97.2115115348382
10,81.045010648149,68.9043705692208,96.0704543821896
10,92.0434750000001,123.56288027763,95.4986099787835
10,102.90623923611,178.199201291234,94.9671913417928
10,113.027067476853,232.818204143713,94.2725851551479
10,123.142624768518,287.416475964702,93.9006123051727
10,133.875829166668,341.998914665126,93.5174252790603
10,143.977985300927,396.56669875226,93.0928725236513
10,165.908391898147,497.943612342137,92.5171022142475
10,181.778027662036,552.473855056031,92.2490790304865
10,191.818798032409,606.992367665927,91.8602192844393
10,207.179465972224,661.506227940965,91.723271575628
10,217.261561689816,715.997910600884,91.2625559349716
10,227.375934722222,770.478949457782,90.9572652577909
10,243.150840162036,824.955780121578,90.7876921928084
10,253.178636342593,879.412611687183,90.4187516174288
10,263.244201851851,933.852734610161,90.0017491169231
10,274.265615972223,988.283966411691,89.7073400628869
10,284.474066203703,1042.70160191995,89.5002499162408
10,290.580649305554,1073.11115103187,89.3311013272015
10,300.664908680557,1127.51160481899,88.9546469420833
10,310.712424074075,1181.89889492892,88.6357206508204
10,324.905448263889,1236.28213273083,88.5264825595668
10,334.986755324075,1290.6517390159,88.2232360403149
10,345.028389583335,1345.01043550548,87.9973336356189
10,358.835744212962,1399.36725210908,87.8328472761709
10,368.872830671296,1453.70568480441,87.4908356309949
10,378.906509490742,1508.03895499118,87.228291118556
10,390.063412037037,1562.36511934105,86.9743991252643
10,400.095095949074,1616.67977863035,86.8055133981697
10,420.877987962964,1725.27748619512,86.1797650454451
10,430.905569097223,1779.55824736023,85.87595209407
11,0,1.35422586430008,96.8503815636402
11,6.97887395833378,5.98663166731593,96.0884185669248
11,36.8502892361112,10.0460967971337,96.4628533097044
11,81.0623291666668,68.7324432932527,95.4354112858281
11,92.0573464120373,123.345081296742,94.6621648962558
11,102.197172222223,177.930724953442,93.9274309465177
11,112.331399421297,232.495529904807,93.3412320769361
11,123.264169791666,287.045391025535,92.8427060603366
11,133.374708796298,341.577293114623,92.5611912884693
11,143.48819988426,396.093620313618,92.1388258437433
11,165.918315972222,485.218292782246,91.5988444084017
11,181.794894791668,539.699604202833,91.3038196662562
11,191.885042245371,594.161093893302,90.7955472004473
11,207.23657974537,648.613155658788,90.5567245612046
11,217.277934722224,703.048782508357,90.2403591578203
11,227.396924768521,757.467731387069,89.5634160981846
11,243.165315856481,811.880122886449,89.5393625891944
11,253.231988541669,866.277632432641,89.2665668920124
11,263.266022337965,920.659563796392,88.9092359566883
11,274.237409953704,975.036735769827,88.6735766342848
11,284.495369097223,1029.39884017568,88.2638321427829
11,290.625139004629,1059.68196858078,88.2763577920902
11,300.631229282408,1114.02533104068,87.9131124938259
11,310.724017824075,1168.3563441499,87.562662698367
11,324.956072453705,1222.68132563367,87.2998592292467
11,335.001916435187,1276.98428484277,87.0148943916266
11,345.035559259261,1331.28121575526,86.7509218722476
11,358.851123148148,1385.57570180154,86.6133904374318
11,368.890730324076,1439.85334422962,86.3095082024623
11,493.890973495372,2089.27264822172,82.1712541308122
12,0,1.30547379901092,97.3566219772157
12,6.96417754629696,6.04964257579173,96.7325721529264
12,36.8355421296286,10.1602027195365,97.3180969749057
12,81.0212719907391,68.9490097484368,95.9479153299232
12,92.0233844907389,123.625166057309,95.6818647296399
12,102.162227546297,178.277369758353,95.0317013325462
12,112.286377893518,232.909604257832,94.669910861472
12,123.227248032408,287.530208894151,94.1970836807099
12,133.339370601851,342.133120043731,93.8609741106655
12,143.445328703702,396.72531307446,93.5021048148081
12,165.888894791667,485.965154639125,92.8693141314023
12,181.759831249998,540.516698612538,92.5985335024427
12,191.847953935186,595.046725157316,92.0894826455932
12,207.160567013889,649.573257712558,91.9201565183732
12,217.239002893517,704.084857753277,91.5845606192734
12,227.357562615739,758.583701442108,91.2238598430122
12,243.090053009258,813.074937862496,90.8794478732221
12,253.155313657406,867.546446258934,90.4632758289046
12,263.258867708331,922.004799237744,90.2162365124669
12,274.244143055556,976.460204070467,89.9440498937218
12,284.464672800926,1030.89618083948,89.5353186931649
12,290.564578472221,1061.29458248381,89.297458583186
12,300.6598875,1115.70746229138,88.8318620458021
12,310.712489467592,1170.10376212522,88.4330831868283
12,324.881962731481,1224.49038577572,88.1288454274909
12,334.969036574074,1278.84749876013,87.4659309361852
12,345.004102777778,1333.18663588179,86.8783825424222
13,0,1.31134406867204,96.9520336831706
13,36.8483245370371,10.1004639365676,96.8572230167946
13,81.0385677083333,68.8467213462418,95.7828343990139
13,92.0410407407416,123.49705872369,95.2546338225254
13,102.182195370371,178.128656258551,94.6987482147961
13,112.317560995373,232.740196550033,94.2277595022461
13,123.235336226854,287.349859153354,93.9476976564038
13,133.35920740741,341.936156916982,93.5824473609126
13,143.476364120372,396.506780837607,93.1603764829025
13,165.899865740742,485.718404295758,92.6686645685978
13,181.731262731483,540.254712645191,92.3730421727669
13,191.866008333335,594.774739402518,91.8742311309068
13,207.172622453706,649.285186454384,91.683813237015
